"Dia da semana","Inscritos no turno","Curso","Unidade Curricular","Turno","Lotação da sala","Turma","Sala atribuída à aula","Hora início da aula","Hora fim da aula","Data da aula"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","16/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","09/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","26/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","19/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","12/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","28/09/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","21/09/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","11:00:00","12:30:00","14/09/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","07/12/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","30/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","23/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","16/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","09/11/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","26/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","19/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","12/10/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","28/09/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","21/09/2022"
"Qua","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Bases de Dados","03724PL03","41","EI-B4, EI-B3, EI-B2, EI-B1","0S01","09:30:00","11:00:00","14/09/2022"
"Sex","38","GSM","Gestão e Operações Portuárias","GOPorTP01","44","MGSMA1","AA3.28","18:00:00","20:00:00","16/12/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","44","MGSMA1","AA3.28","18:00:00","20:00:00","13/12/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","50","MGSMA1","AA3.29","18:00:00","20:00:00","06/12/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","29/11/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","22/11/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","15/11/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","08/11/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","25/10/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","18/10/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","44","MGSMA1","AA3.28","18:00:00","20:00:00","11/10/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","72","MGSMA1","Auditório 0NE01","18:00:00","20:00:00","04/10/2022"
"Ter","38","GSM","Gestão e Operações Portuárias","GOPorTP01","52","MGSMA1","1,00E+05","18:00:00","20:00:00","20/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","06/12/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","29/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","22/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","15/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","08/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","25/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","18/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","11/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","04/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","27/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","20/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","19:30:00","21:00:00","13/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","06/12/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","29/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","22/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","15/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","08/11/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","25/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","18/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","11/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","04/10/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","27/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","20/09/2022"
"Ter","48","CIESPP","Sociologia da Cultura","SCulTP01","192","CI-ESPP-1","Auditório B1.04","18:00:00","19:30:00","13/09/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","44","MF-A1","0S08","11:00:00","12:30:00","13/10/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","44","MF-A1","0S08","09:30:00","11:00:00","13/10/2022"
"Seg","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","68","MF-A1","C4.07","14:30:00","16:00:00","26/09/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","16:00:00","17:30:00","17/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","16:00:00","17:30:00","10/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","16:00:00","17:30:00","03/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","16:00:00","17:30:00","27/10/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","14:30:00","16:00:00","17/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","14:30:00","16:00:00","10/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","14:30:00","16:00:00","03/11/2022"
"Qui","56","MF","Métodos Quantitativos para as Finanças","M8558TP01","56","MF-A1","C6.07","14:30:00","16:00:00","27/10/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","28/11/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","21/11/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","14/11/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","07/11/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","24/10/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","17/10/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","10/10/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","03/10/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","30","GC1","C4.05","09:30:00","11:00:00","26/09/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","19/09/2022"
"Seg","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","12/09/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","02/12/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","25/11/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","18/11/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","11/11/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","04/11/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","28/10/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","21/10/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","14/10/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","07/10/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","30/09/2022"
"Sex","53","LG","Empreendedorismo","EmpTP04","50","GC1","2,00E+04","09:30:00","11:00:00","16/09/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","30/11/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","23/11/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","16/11/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","09/11/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","02/11/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","26/10/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","19/10/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","12/10/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","28/09/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","21/09/2022"
"Qua","39","LFC","Gestão de Activos Financeiros","L6046TP02","50","FCC3","2,00E+08","08:00:00","09:30:00","14/09/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","05/12/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","28/11/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","21/11/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","14/11/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","07/11/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","31/10/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","24/10/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","17/10/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","10/10/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","03/10/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","26/09/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","19/09/2022"
"Seg","39","LFC","Gestão de Activos Financeiros","L6046TP02","68","FCC3","C4.06","11:00:00","12:30:00","12/09/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","12/12/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","05/12/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","28/11/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","21/11/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","14/11/2022"
"Seg","29","CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Escrita de Textos Técnicos e Científicos","00665TP06","60","CDA1, CT-CDA1","C6.01","11:00:00","13:00:00","07/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","14/12/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","07/12/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","30/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","23/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","16/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","09/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","02/11/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","26/10/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","19/10/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","12/10/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","28/09/2022"
"Qua","11","MIA","Projecto Final de Arquitectura (2020)","PFAT03","87","ARQ-E3","B3.03","09:30:00","11:00:00","21/09/2022"
"Ter","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","29/11/2022"
"Ter","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","29/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","07/12/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","30/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","23/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","16/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","09/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","02/11/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","26/10/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","19/10/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","12/10/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","28/09/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","21/09/2022"
"Qua","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","14/09/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","17/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","10/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","03/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","20/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","13/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","06/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","22/09/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","11:00:00","12:30:00","15/09/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","17/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","10/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","03/11/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","20/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","13/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","06/10/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","22/09/2022"
"Qui","50","LGRH","Análise e Finanças de Empresa","AFETP01","68","GRHB1","C4.07","09:30:00","11:00:00","15/09/2022"
"Qui","31","LFC, LG, LGM, LGIL","Gestão do Marketing","L1805PL09","50","FCA3","1,00E+08","16:00:00","17:30:00","15/12/2022"
"Qui","31","LFC, LG, LGM, LGIL","Gestão do Marketing","L1805PL09","50","FCA3","1,00E+08","16:00:00","17:30:00","24/11/2022"
"Qui","31","LFC, LG, LGM, LGIL","Gestão do Marketing","L1805PL09","50","FCA3","1,00E+08","16:00:00","17:30:00","17/11/2022"
"Qui","31","LFC, LG, LGM, LGIL","Gestão do Marketing","L1805PL09","50","FCA3","1,00E+08","16:00:00","17:30:00","10/11/2022"
